CASEID,ORGANIZATION_NUMBER,PERCENT_WHITE,BUDGET,DISCIPLINE,JOBTYPE,LEVEL,EMPLOYMENTSTATUS,RACEETHNICITY,GENDER,DISABILITYSTATUS,DECADEBORN,DECADEHIRED,VOLUNTEER
39505,MASKED,2,5,Music,8,2,1,6,1,1,1950,1980,2
39506,MASKED,1,2,Multi-Discipline,8,1,4,4,1,-9,1980,2000,2
39507,MASKED,3,5,Museum,6,1,1,6,1,-9,1990,2010,2
39508,MASKED,2,5,Museum,13,1,1,6,1,1,1980,2000,2
39509,MASKED,3,1,Museum,2,3,1,6,1,-9,1950,1990,1
39510,MASKED,2,1,Dance,20,3,4,5,1,-9,1980,2010,2
39511,MASKED,2,5,Botanical and Science and Zoo,8,1,-9,6,2,-9,1980,2010,2
39512,MASKED,4,2,Theater,1,-9,1,6,1,-9,1950,2010,2
39513,MASKED,2,1,Theater,2,-9,-9,6,1,-9,-8,2000,1
39514,MASKED,2,5,Museum,18,1,1,4,1,1,1980,2000,2
39515,MASKED,3,5,Visual Arts,4,1,1,6,2,-9,1970,2000,2
39516,MASKED,4,5,Museum,10,3,1,2,2,-9,1960,2000,2
39517,MASKED,2,5,Multi-Discipline,14,1,4,6,2,-9,1980,2010,2
39518,MASKED,2,3,Multi-Discipline,12,3,1,4,2,-9,-8,-8,2
39519,MASKED,2,3,Dance,2,3,-9,6,1,-9,-8,2010,1
39520,MASKED,3,2,Theater,2,-9,2,6,2,-9,1950,1990,1
39521,MASKED,1,3,Multi-Discipline,1,2,2,3,2,-9,1980,2010,2
39522,MASKED,4,3,Museum,2,3,4,6,2,-9,1950,1990,1
39523,MASKED,2,5,Multi-Discipline,8,2,1,6,1,-9,1980,2010,2
39524,MASKED,3,5,Theater,1,2,1,6,1,-9,1960,2010,2
39525,MASKED,3,5,Music,21,1,1,6,1,-9,1980,2010,2
39526,MASKED,1,2,Theater,1,2,2,3,2,-9,1960,2010,2
39527,MASKED,3,5,Visual Arts,4,1,1,6,1,-9,1980,2000,2
39528,MASKED,3,4,Theater,21,1,2,6,1,-9,-8,2010,2
39529,MASKED,2,5,Museum,21,1,4,6,2,-9,1970,2000,2
39530,MASKED,4,3,Theater,12,3,1,6,2,-9,1950,1980,1
39531,MASKED,1,2,Dance,1,2,2,4,2,-9,1970,2010,2
39532,MASKED,3,5,Music,14,2,1,6,1,-9,1970,2000,2
39533,MASKED,2,3,Music,8,2,4,2,2,-9,1980,2010,2
39534,MASKED,3,5,Visual Arts,17,1,1,6,2,-9,1970,2010,2
39535,MASKED,3,5,Visual Arts,17,1,1,6,2,-9,1990,2010,2
39536,MASKED,2,5,Theater,21,1,4,6,1,-9,1980,2010,2
39537,MASKED,3,4,Photography,2,-9,-9,6,1,-9,-8,2010,1
39538,MASKED,4,3,Theater,16,1,4,6,1,-9,1990,2010,1
39539,MASKED,2,5,Museum,4,2,1,6,1,1,1960,1980,2
39540,MASKED,3,5,Music,2,-9,-9,6,2,-9,1950,2000,1
39541,MASKED,4,3,Music,12,3,1,6,2,-9,1970,2000,2
39542,MASKED,3,1,Film/Visual/Audio,2,-9,-9,6,2,-9,1960,2010,1
39543,MASKED,3,3,Multi-Discipline,8,2,4,6,1,-9,1980,2010,2
39544,MASKED,1,5,Dance,8,1,4,3,1,-9,1950,2010,2
39545,MASKED,2,1,Theater,1,1,2,6,1,-9,1990,2010,1
39546,MASKED,1,3,Multi-Discipline,6,3,4,6,1,-9,1960,2010,2
39547,MASKED,4,1,Multi-Discipline,2,2,4,6,1,-9,1970,2000,1
39548,MASKED,2,4,Museum,19,1,4,4,2,-9,1950,2010,2
39549,MASKED,3,3,Dance,1,1,4,6,1,-9,1960,2010,2
39550,MASKED,1,1,Film/Visual/Audio,2,3,4,6,2,-9,1960,2010,1
39551,MASKED,3,5,Multi-Discipline,1,1,4,6,2,-9,1980,2010,2
39552,MASKED,3,4,Theater,2,3,4,6,1,-9,-8,1990,1
39553,MASKED,3,3,Dance,1,3,1,6,2,-9,1970,2000,2
39554,MASKED,4,4,Visual Arts,14,3,1,6,1,-9,1970,2010,2
39555,MASKED,1,5,Multi-Discipline,21,1,4,6,1,-9,1950,2010,2
39556,MASKED,3,5,Film/Visual/Audio,5,1,1,6,2,-9,1950,1970,2
39557,MASKED,2,5,Museum,15,2,1,6,1,-9,1980,2010,2
39558,MASKED,3,1,Dance,1,3,2,6,1,-9,1980,2010,2
39559,MASKED,3,1,Theater,1,-9,-9,6,2,-9,-8,-8,2
39560,MASKED,3,5,Theater,9,1,4,6,1,-9,1990,2010,2
39561,MASKED,3,5,Theater,5,2,2,6,2,-9,1970,2010,2
39562,MASKED,1,1,Multi-Discipline,8,2,1,2,1,-9,-8,2010,2
39563,MASKED,4,3,Music,14,3,4,3,1,-9,1980,2000,2
39564,MASKED,3,3,Music,1,3,1,4,2,-9,1960,1990,2
39565,MASKED,3,3,Film/Visual/Audio,2,3,4,6,2,-9,1960,2010,1
39566,MASKED,3,5,Theater,2,3,1,6,2,-9,-8,2000,2
39567,MASKED,2,5,Museum,17,1,4,3,2,-9,1960,2000,2
39568,MASKED,3,5,Music,16,2,1,6,1,-9,1970,2000,2
39569,MASKED,1,5,Multi-Discipline,2,-9,-9,6,2,-9,-8,2000,1
39570,MASKED,3,5,Visual Arts,11,1,1,6,2,-9,1970,2000,2
39571,MASKED,4,2,Dance,2,-9,-9,6,1,-9,1950,2010,1
39572,MASKED,2,5,Multi-Discipline,20,1,3,6,1,-9,1980,2010,2
39573,MASKED,3,3,Theater,5,2,2,6,2,-9,1960,2010,2
39574,MASKED,2,5,Museum,9,2,1,6,2,1,1960,2010,2
39575,MASKED,1,4,Multi-Discipline,10,2,1,3,2,-9,1970,2010,2
39576,MASKED,2,5,Museum,19,1,1,6,2,1,1980,2010,2
39577,MASKED,3,5,Theater,1,1,1,6,2,-9,1970,2000,2
39578,MASKED,3,2,Visual Arts,2,-9,-9,4,1,-9,1950,-8,2
39579,MASKED,2,1,Music,1,1,2,4,1,-9,1990,2010,1
39580,MASKED,2,3,Botanical and Science and Zoo,22,1,4,3,1,-9,1990,2010,2
39581,MASKED,2,5,Multi-Discipline,15,1,1,6,2,-9,1980,2010,2
39582,MASKED,2,2,Dance,20,-9,4,6,1,-9,1950,1990,1
39583,MASKED,1,2,Multi-Discipline,2,3,1,6,2,-9,1970,2010,1
39584,MASKED,1,4,Museum,2,3,4,4,1,-9,-8,2010,1
39585,MASKED,3,5,Theater,1,1,4,6,1,-9,1950,2000,2
39586,MASKED,3,3,Multi-Discipline,2,3,-9,6,2,-9,1960,-8,1
39587,MASKED,1,5,Multi-Discipline,20,1,4,4,2,-9,1990,2010,2
39588,MASKED,1,5,Multi-Discipline,2,-9,-9,3,2,-9,1970,2010,1
39589,MASKED,2,3,Multi-Discipline,8,2,4,4,1,-9,1980,2010,2
39590,MASKED,2,2,Multi-Discipline,16,1,4,6,1,-9,1990,2010,2
39591,MASKED,3,5,Multi-Discipline,21,1,4,6,2,-9,1960,2010,2
39592,MASKED,1,3,Museum,8,1,4,2,1,-9,1950,2010,2
39593,MASKED,4,3,Theater,1,2,4,6,2,-9,1950,2000,2
39594,MASKED,3,3,Theater,5,2,2,6,2,-9,1970,2010,2
39595,MASKED,3,4,Museum,22,2,1,6,1,-9,1980,2010,2
39596,MASKED,3,2,Film/Visual/Audio,21,1,4,6,2,-9,1980,2010,2
39597,MASKED,3,5,Multi-Discipline,1,1,4,6,2,-9,1980,2010,2
39598,MASKED,4,4,Music,6,1,1,6,2,-9,1980,2010,2
39599,MASKED,2,5,Music,8,3,4,6,2,1,1950,1990,2
39600,MASKED,2,3,Multi-Discipline,8,2,4,4,1,-9,1970,2010,2
39601,MASKED,1,3,Multi-Discipline,20,2,4,6,2,-9,1950,2010,2
39602,MASKED,4,4,Visual Arts,13,2,1,6,1,-9,1960,2010,2
39603,MASKED,1,4,Multi-Discipline,9,2,1,3,1,-9,1950,1990,2
39604,MASKED,3,5,Visual Arts,10,1,4,6,1,-9,1970,1990,2
39605,MASKED,2,5,Museum,21,1,4,2,1,1,1980,2010,2
39606,MASKED,1,5,Multi-Discipline,21,1,4,6,1,-9,1980,2010,2
39607,MASKED,2,5,Botanical and Science and Zoo,22,1,-9,1,2,-9,1960,2010,2
39608,MASKED,3,3,Literature,2,3,-9,6,1,-9,-8,2000,2
39609,MASKED,2,5,Multi-Discipline,8,2,1,-8,1,-9,1980,2010,2
39610,MASKED,2,5,Museum,9,1,1,2,2,1,1990,2010,2
39611,MASKED,4,4,Theater,8,1,4,3,2,-9,1980,2010,2
39612,MASKED,2,4,Museum,6,1,1,6,1,-9,1980,2010,2
39613,MASKED,2,5,Multi-Discipline,11,2,1,6,2,-9,1950,2000,2
39614,MASKED,3,4,Museum,8,1,4,6,1,-9,1980,2000,2
39615,MASKED,1,1,Multi-Discipline,2,3,-9,4,2,-9,1950,2010,2
39616,MASKED,3,4,Museum,17,2,1,6,1,-9,1980,2010,2
39617,MASKED,3,5,Visual Arts,18,1,1,2,1,-9,1970,2000,2
39618,MASKED,2,2,Music,2,3,-9,4,2,-9,1960,2010,1
39619,MASKED,2,5,Museum,18,1,4,6,1,1,1960,2000,2
39620,MASKED,2,5,Museum,22,1,4,2,1,1,1960,2010,2
39621,MASKED,2,5,Multi-Discipline,8,2,4,6,1,-9,1990,2010,2
39622,MASKED,1,3,Theater,8,1,4,6,1,-9,1960,2010,2
39623,MASKED,1,2,Multi-Discipline,2,2,-9,3,1,-9,-8,-8,1
39624,MASKED,2,5,Theater,8,1,1,4,1,-9,1980,2010,2
39625,MASKED,2,1,Multi-Discipline,12,3,4,6,2,-9,1970,2000,1
39626,MASKED,2,1,Theater,1,1,4,3,2,-9,1960,2010,1
39627,MASKED,2,3,Dance,21,1,2,-8,2,-9,-8,2010,2
39628,MASKED,2,5,Museum,22,1,4,6,2,-9,1950,2000,1
39629,MASKED,1,3,Multi-Discipline,19,1,1,3,2,-9,1950,2000,2
39630,MASKED,4,4,Visual Arts,22,1,4,6,2,-9,1990,2010,2
39631,MASKED,2,3,Theater,2,3,4,6,1,-9,1970,2010,1
39632,MASKED,2,5,Multi-Discipline,21,2,1,6,1,-9,1980,2010,2
39633,MASKED,3,3,Dance,1,3,4,6,2,-9,1960,1990,2
39634,MASKED,2,5,Humanities,9,1,1,3,2,-9,1970,2010,2
39635,MASKED,2,1,Theater,1,1,2,2,2,-9,1980,2000,2
39636,MASKED,3,2,Music,8,2,1,6,1,-9,1950,1970,2
39637,MASKED,1,2,Museum,9,2,4,6,2,-9,1950,2010,2
39638,MASKED,3,3,Dance,1,1,4,6,1,-9,1960,2000,2
39639,MASKED,1,1,Music,5,2,4,4,1,-9,1980,1990,2
39640,MASKED,4,3,Theater,2,3,1,6,2,-9,-8,2010,2
39641,MASKED,2,2,Film/Visual/Audio,2,2,-9,6,2,-9,1960,2010,1
39642,MASKED,3,3,Theater,8,2,1,6,1,-9,1980,2000,2
39643,MASKED,4,4,Theater,20,1,4,6,1,-9,1980,2010,2
39644,MASKED,1,3,Museum,8,1,4,4,1,-9,1990,2010,2
39645,MASKED,2,3,Dance,1,1,4,5,2,-9,1980,2010,2
39646,MASKED,2,2,Music,8,1,4,3,1,-9,1980,2010,2
39647,MASKED,1,3,Museum,16,1,4,3,1,-9,1980,2000,2
39648,MASKED,3,5,Music,1,2,1,6,2,-9,1960,1990,2
39649,MASKED,2,4,Multi-Discipline,6,2,1,6,1,-9,1960,2010,2
39650,MASKED,2,5,Museum,22,1,1,6,1,-9,-8,-8,2
39651,MASKED,2,5,Botanical and Science and Zoo,22,2,-9,6,2,-9,1960,2010,2
39652,MASKED,3,3,Dance,8,2,1,6,1,-9,1970,2000,2
39653,MASKED,1,3,Theater,1,2,4,4,1,-9,1980,2010,2
39654,MASKED,2,5,Museum,8,3,1,6,1,-9,1970,2010,2
39655,MASKED,2,3,Dance,2,-9,-9,6,1,-9,-8,2000,1
39656,MASKED,3,5,Film/Visual/Audio,11,1,1,6,2,-9,1980,2010,2
39657,MASKED,2,4,New Media,7,2,1,6,1,-9,1980,2010,2
39658,MASKED,1,3,Multi-Discipline,16,3,1,3,1,-9,1950,2010,2
39659,MASKED,3,1,Music,1,-9,2,6,1,-9,1950,1990,2
39660,MASKED,2,5,Museum,17,3,4,6,2,-9,1950,2000,2
39661,MASKED,2,5,Multi-Discipline,20,1,4,3,1,-9,1990,2010,2
39662,MASKED,4,3,Theater,21,-9,-9,6,2,-9,1980,2010,2
39663,MASKED,3,3,Literature,15,3,1,6,2,-9,1970,2010,2
39664,MASKED,3,5,Museum,15,1,1,5,1,-9,1980,2010,2
39665,MASKED,2,5,Humanities,8,1,4,3,1,-9,1990,2010,2
39666,MASKED,2,5,Museum,19,1,4,3,1,-9,1970,2010,2
39667,MASKED,4,2,Dance,20,2,4,6,1,-9,1970,2000,2
39668,MASKED,1,5,Multi-Discipline,20,1,4,6,1,-9,1980,2010,2
39669,MASKED,2,4,Dance,22,1,4,-8,1,-9,1980,2010,2
39670,MASKED,1,2,Visual Arts,1,2,4,6,2,2,1970,2000,2
39671,MASKED,1,2,Multi-Discipline,10,2,4,-8,1,-9,-8,-8,2
39672,MASKED,1,5,Multi-Discipline,20,1,4,4,1,-9,1990,2010,2
39673,MASKED,4,1,Music,2,-9,-9,6,2,-9,1960,2010,2
39674,MASKED,3,5,Multi-Discipline,1,1,4,6,2,-9,1970,2000,2
39675,MASKED,4,3,Music,2,3,4,6,2,-9,1960,2000,1
39676,MASKED,2,3,Music,2,-9,-9,6,2,-9,1970,2000,1
39677,MASKED,4,1,Film/Visual/Audio,2,-9,-9,6,2,-9,1960,2010,1
39678,MASKED,2,5,Museum,21,2,1,6,2,-9,-8,-8,2
39679,MASKED,2,5,Multi-Discipline,22,1,4,3,1,-9,1950,2000,2
39680,MASKED,2,5,Botanical and Science and Zoo,9,2,-9,6,1,-9,1980,2010,2
39681,MASKED,3,3,New Media,6,1,2,3,2,-9,1970,2010,1
39682,MASKED,3,5,Multi-Discipline,21,1,4,6,1,-9,1990,2010,2
39683,MASKED,3,2,Multi-Discipline,1,2,4,6,2,-9,1980,2010,2
39684,MASKED,2,2,Dance,2,-9,-9,6,2,-9,-8,2010,1
39685,MASKED,2,2,Theater,1,2,2,1,1,-9,1950,1980,2
39686,MASKED,2,2,Music,19,1,1,3,2,-9,1990,2010,2
39687,MASKED,2,2,Music,22,1,4,6,2,-9,1950,2000,1
39688,MASKED,3,2,Multi-Discipline,2,3,4,6,2,-9,-8,2000,1
39689,MASKED,3,3,Multi-Discipline,9,1,4,6,2,-9,1950,2010,2
39690,MASKED,2,1,Music,13,2,2,6,1,-9,1950,2000,1
39691,MASKED,3,2,Visual Arts,8,2,1,-8,1,-9,1960,2010,2
39692,MASKED,4,3,Theater,1,-9,1,6,2,-9,1980,2010,2
39693,MASKED,2,1,Music,1,2,2,6,2,-9,1980,2000,2
39694,MASKED,2,5,Botanical and Science and Zoo,2,-9,-9,4,2,-9,1970,2010,1
39695,MASKED,3,5,Multi-Discipline,20,3,1,6,2,-9,1950,1990,2
39696,MASKED,2,5,Botanical and Science and Zoo,6,1,1,6,1,-9,1990,2010,2
39697,MASKED,2,5,Music,8,2,4,6,1,1,1960,2000,2
39698,MASKED,1,3,Multi-Discipline,2,-9,-9,2,2,-9,1950,2010,2
39699,MASKED,3,3,Theater,21,2,4,6,1,-9,1980,2010,2
39700,MASKED,3,5,Multi-Discipline,21,1,4,6,2,-9,1980,2010,2
39701,MASKED,4,3,Theater,5,2,1,6,2,-9,-8,2010,2
39702,MASKED,1,1,Music,1,-9,2,6,2,-9,1950,1980,2
39703,MASKED,4,1,Multi-Discipline,6,1,2,6,1,-9,1990,2010,2
39704,MASKED,3,5,Theater,22,1,4,3,2,-9,1980,2000,2
39705,MASKED,2,3,Multi-Discipline,1,3,2,4,2,-9,-8,2010,2
39706,MASKED,3,5,Music,6,2,1,6,1,-9,1950,2010,2
39707,MASKED,2,5,Museum,7,1,1,6,1,1,1990,2010,2
39708,MASKED,3,2,Theater,2,-9,-9,6,2,-9,1950,-8,2
39709,MASKED,3,3,Multi-Discipline,3,1,4,6,1,-9,1990,2010,2
39710,MASKED,3,5,Theater,21,1,1,6,2,-9,1960,2000,2
39711,MASKED,4,4,Dance,14,2,1,4,1,-9,1960,2000,2
39712,MASKED,1,1,Music,1,3,4,-8,3,-9,1960,2000,1
39713,MASKED,1,1,Multi-Discipline,1,-9,2,3,2,-9,1950,2000,2
39714,MASKED,2,5,Museum,19,2,1,4,2,1,1960,1990,2
39715,MASKED,3,1,Music,16,3,1,6,1,-9,1970,2000,1
39716,MASKED,3,5,Theater,1,1,2,6,1,-9,-8,2000,2
39717,MASKED,3,4,Music,8,2,4,2,2,-9,1980,2000,2
39718,MASKED,4,5,Museum,9,2,1,6,2,-9,1960,2000,2
39719,MASKED,3,5,Multi-Discipline,2,-9,-9,6,2,-9,1970,2000,2
39720,MASKED,2,2,Multi-Discipline,12,1,1,6,1,-9,1980,2010,2
39721,MASKED,3,4,Museum,17,2,1,6,2,-9,1960,2010,2
39722,MASKED,2,5,Multi-Discipline,21,2,4,6,2,-9,1970,2010,2
39723,MASKED,2,5,Multi-Discipline,5,2,1,6,1,-9,1990,2010,2
39724,MASKED,1,2,Theater,1,1,2,3,2,-9,1970,2000,2
39725,MASKED,4,3,Music,2,-9,-9,6,2,-9,1950,2010,1
39726,MASKED,1,1,Multi-Discipline,16,1,2,3,1,-9,1950,2010,2
39727,MASKED,2,2,Theater,2,3,4,6,2,-9,1950,1980,1
39728,MASKED,3,5,Theater,21,1,1,6,2,-9,1980,2000,2
39729,MASKED,2,1,Multi-Discipline,2,2,4,6,2,-9,-8,2010,1
39730,MASKED,3,5,Theater,1,2,1,2,2,-9,1970,2010,2
39731,MASKED,3,3,Literature,2,3,4,6,1,-9,1950,2010,1
39732,MASKED,4,3,Theater,2,3,1,6,2,-9,1950,2010,1
39733,MASKED,1,1,Music,20,-9,4,3,1,-9,1960,2010,1
39734,MASKED,3,3,Music,2,3,1,6,1,2,1960,2010,1
39735,MASKED,1,2,Multi-Discipline,8,2,4,4,1,-9,1990,2010,2
39736,MASKED,2,2,Visual Arts,1,1,2,3,1,-9,1980,2010,2
39737,MASKED,1,5,Multi-Discipline,16,1,4,3,2,-9,1970,2010,2
39738,MASKED,4,4,Theater,20,2,1,6,1,-9,1980,2010,2
39739,MASKED,2,4,Museum,8,1,4,6,2,-9,1950,1990,1
39740,MASKED,1,2,Music,16,2,1,4,2,-9,1960,1990,2
39741,MASKED,3,5,Theater,21,2,2,6,2,-9,-8,2000,2
39742,MASKED,3,5,Theater,18,1,1,6,1,-9,1980,2000,2
39743,MASKED,2,4,Dance,6,3,1,5,2,-9,1970,2010,2
39744,MASKED,3,2,Film/Visual/Audio,21,1,2,6,1,-9,1980,2010,2
39745,MASKED,2,5,Multi-Discipline,7,2,1,2,1,-9,1960,1990,2
39746,MASKED,3,4,Visual Arts,20,1,1,4,1,-9,1990,2010,2
39747,MASKED,1,5,Multi-Discipline,8,2,1,6,1,-9,1960,2010,2
39748,MASKED,4,1,Music,12,3,1,6,1,-9,1950,2000,2
39749,MASKED,3,3,Multi-Discipline,21,1,4,6,2,2,1980,2010,2
39750,MASKED,1,1,Multi-Discipline,2,3,-9,5,2,-9,1950,-8,1
39751,MASKED,3,5,Theater,8,1,4,6,2,-9,1950,2000,2
39752,MASKED,3,2,Museum,2,-9,-9,6,1,-9,1950,2000,1
39753,MASKED,1,3,Museum,16,1,4,3,1,-9,1980,2010,2
39754,MASKED,3,3,Literature,6,1,1,6,2,-9,1990,2010,2
39755,MASKED,3,5,Theater,21,2,1,6,2,-9,1960,2000,2
39756,MASKED,1,3,Theater,1,2,4,4,2,-9,1970,2000,2
39757,MASKED,2,5,Multi-Discipline,16,2,1,6,2,-9,1980,2010,2
39758,MASKED,3,5,Theater,8,1,4,6,2,-9,1970,2000,2
39759,MASKED,4,3,Theater,21,2,1,6,2,-9,1980,2000,2
39760,MASKED,3,3,Multi-Discipline,1,1,2,6,1,-9,1980,2010,2
39761,MASKED,3,5,Visual Arts,6,2,1,6,1,-9,1980,2010,2
39762,MASKED,2,2,Dance,1,-9,4,6,2,-9,1980,2010,2
39763,MASKED,2,5,Multi-Discipline,21,2,4,6,2,-9,1970,2010,2
39764,MASKED,4,2,Dance,1,2,4,6,2,-9,1990,2010,2
39765,MASKED,2,4,New Media,2,3,1,6,1,-9,1960,2010,2
39766,MASKED,2,2,Music,8,1,4,6,2,-9,1990,2010,2
39767,MASKED,2,4,Botanical and Science and Zoo,10,2,1,3,1,-9,-8,2000,2
39768,MASKED,1,3,Visual Arts,16,1,4,4,2,-9,1980,2010,2
39769,MASKED,1,4,Museum,18,1,1,2,1,-9,1950,2000,2
39770,MASKED,4,5,Dance,21,2,1,6,1,-9,1950,1970,2
39771,MASKED,2,5,Multi-Discipline,6,3,1,6,1,-9,1970,2010,2
39772,MASKED,3,3,Music,12,3,1,6,1,-9,1970,2010,2
39773,MASKED,4,2,Music,1,1,2,6,1,-9,1960,2000,2
39774,MASKED,3,2,Literature,16,3,1,3,1,-9,1980,2010,2
39775,MASKED,2,3,Multi-Discipline,2,-9,1,6,1,-9,1950,2010,1
39776,MASKED,1,5,Multi-Discipline,10,2,1,6,2,-9,1970,2000,2
39777,MASKED,3,3,Theater,2,3,4,6,2,-9,1950,2000,1
39778,MASKED,3,2,Theater,16,-9,3,2,1,-9,-8,2010,2
39779,MASKED,4,2,Theater,2,-9,-9,6,1,-9,1970,2000,1
39780,MASKED,3,5,Multi-Discipline,20,1,1,6,1,-9,1980,2010,2
39781,MASKED,4,5,Dance,1,1,1,6,2,-9,1980,2000,2
39782,MASKED,3,3,Visual Arts,20,1,2,2,2,-9,1980,2010,2
39783,MASKED,4,1,Dance,2,3,4,6,2,-9,1950,2010,1
39784,MASKED,3,1,Theater,14,2,2,6,2,-9,1970,2010,2
39785,MASKED,3,5,Theater,21,1,4,4,2,-9,1960,2010,2
39786,MASKED,3,2,Theater,1,1,2,6,1,-9,-8,2010,2
39787,MASKED,1,3,Dance,2,3,4,4,2,-9,1960,-8,1
39788,MASKED,2,5,Museum,17,2,1,6,2,-9,-8,-8,2
39789,MASKED,1,2,Multi-Discipline,12,3,1,3,1,-9,1970,2010,2
39790,MASKED,1,4,Museum,6,2,1,2,1,-9,1990,2010,2
39791,MASKED,3,4,Visual Arts,2,-9,-9,6,1,-9,-8,-8,1
39792,MASKED,3,5,Theater,11,1,1,6,2,-9,1970,2000,2
39793,MASKED,2,5,Museum,22,2,1,6,1,-9,-8,-8,2
39794,MASKED,2,3,Film/Visual/Audio,2,3,4,6,1,-9,1960,2000,2
39795,MASKED,3,5,Dance,1,1,1,4,2,-9,1980,2000,2
39796,MASKED,1,5,Multi-Discipline,21,1,4,6,2,-9,1960,2010,2
39797,MASKED,1,3,Theater,1,2,4,4,1,-9,1980,2010,2
39798,MASKED,3,2,Film/Visual/Audio,21,1,2,6,2,-9,1990,2010,2
39799,MASKED,2,5,Multi-Discipline,4,2,1,6,2,-9,1960,1990,2
39800,MASKED,3,2,Multi-Discipline,12,3,1,6,2,-9,1960,2000,2
39801,MASKED,2,3,Theater,1,1,4,3,2,-9,1960,2010,2
39802,MASKED,2,3,Visual Arts,8,1,4,6,2,-9,1990,2000,2
39803,MASKED,1,3,Visual Arts,15,1,3,2,1,-9,1990,2010,2
39804,MASKED,2,5,Multi-Discipline,22,1,4,4,1,-9,1990,2010,2
39805,MASKED,2,3,Music,12,3,1,6,1,-9,1970,2000,2
39806,MASKED,1,5,Multi-Discipline,9,1,1,3,2,-9,1950,2010,2
39807,MASKED,1,3,Dance,12,-9,1,-8,1,-9,1960,2000,2
39808,MASKED,4,2,Music,10,3,2,6,2,-9,1950,2010,2
39809,MASKED,4,1,Multi-Discipline,8,2,2,6,1,-9,-8,-8,2
39810,MASKED,3,5,Theater,6,2,1,6,1,-9,1950,2000,2
39811,MASKED,3,5,Theater,1,1,1,6,2,-9,1980,2000,2
39812,MASKED,2,2,Architecture/Design,2,-9,-9,6,1,-9,-8,2000,1
39813,MASKED,4,3,Theater,21,3,1,6,2,-9,1980,2010,2
39814,MASKED,2,5,Multi-Discipline,9,2,1,-8,2,2,-8,-8,2
39815,MASKED,2,3,Theater,1,1,4,5,1,-9,1980,2010,2
39816,MASKED,4,4,Dance,2,3,1,6,2,-9,1960,2010,2
39817,MASKED,3,3,Visual Arts,9,1,1,2,2,-9,1950,2010,2
39818,MASKED,2,5,Music,20,2,1,3,1,1,1970,2000,2
39819,MASKED,3,5,Film/Visual/Audio,7,1,1,6,1,-9,1970,2000,2
39820,MASKED,3,2,Multi-Discipline,2,3,4,6,2,-9,1950,1990,1
39821,MASKED,3,5,Music,16,1,2,6,2,-9,1980,2010,2
39822,MASKED,2,2,Dance,2,2,4,2,1,-9,1960,1990,1
39823,MASKED,4,2,Theater,2,1,-9,6,1,-9,-8,1990,2
39824,MASKED,3,4,Theater,1,2,2,3,2,-9,-8,2010,2
39825,MASKED,2,2,Museum,2,-9,-9,4,2,-9,-8,2010,1
39826,MASKED,2,5,Multi-Discipline,22,1,4,6,1,2,-8,-8,2
39827,MASKED,4,1,Architecture/Design,2,-9,-9,6,1,-9,-8,2010,1
39828,MASKED,4,1,Theater,2,-9,-9,6,1,-9,1980,2000,1
39829,MASKED,2,5,Museum,20,2,1,6,2,-9,-8,-8,2
39830,MASKED,2,2,Music,8,2,4,6,1,-9,1980,2010,2
39831,MASKED,1,5,Multi-Discipline,14,2,1,6,2,-9,1960,2000,2
39832,MASKED,2,5,Multi-Discipline,1,2,4,6,1,-9,1970,2010,2
39833,MASKED,3,4,Museum,2,3,4,6,1,-9,-8,2010,1
39834,MASKED,2,5,Museum,11,2,1,6,2,-9,-8,-8,2
39835,MASKED,2,4,Museum,2,-9,-9,6,2,-9,-8,1990,1
39836,MASKED,2,2,Multi-Discipline,1,2,4,6,1,-9,1980,2010,2
39837,MASKED,4,3,Music,2,3,4,6,1,-9,1960,2000,1
39838,MASKED,3,5,Music,16,1,2,6,1,-9,1990,2010,2
39839,MASKED,3,2,Theater,2,3,4,6,1,-9,-8,2000,2
39840,MASKED,3,5,Theater,21,1,4,6,2,-9,1970,2010,2
39841,MASKED,3,3,Music,6,3,1,6,1,2,1980,2010,2
39842,MASKED,3,4,Museum,17,1,4,6,2,-9,1960,2010,2
39843,MASKED,3,5,Multi-Discipline,21,1,4,2,2,-9,1960,2000,2
39844,MASKED,2,5,Multi-Discipline,11,2,1,-8,2,-9,1970,2000,2
39845,MASKED,2,5,Botanical and Science and Zoo,19,1,-9,3,2,-9,1970,2010,2
39846,MASKED,2,5,Music,20,2,1,6,2,1,1960,2000,2
39847,MASKED,3,4,Theater,1,2,2,4,1,-9,1970,2010,2
39848,MASKED,3,5,Theater,21,1,1,6,2,-9,1980,2000,2
39849,MASKED,1,5,Multi-Discipline,20,1,4,6,1,-9,1990,2010,2
39850,MASKED,3,4,Museum,8,1,3,3,2,-9,1990,2010,2
39851,MASKED,2,5,Museum,22,1,4,6,1,1,1990,2010,2
39852,MASKED,3,3,Multi-Discipline,8,2,4,6,1,-9,1970,2010,2
39853,MASKED,4,4,Visual Arts,22,1,4,3,2,-9,1990,2010,2
39854,MASKED,3,5,Theater,1,1,4,2,2,-9,1960,2010,2
39855,MASKED,2,5,Museum,8,3,1,2,1,-9,1950,2000,2
39856,MASKED,2,2,Multi-Discipline,1,1,4,6,1,-9,1980,2010,2
39857,MASKED,2,5,Music,8,2,4,-8,1,1,1950,1980,2
39858,MASKED,3,1,Music,12,2,4,6,1,-9,1970,2010,1
39859,MASKED,4,2,Architecture/Design,12,3,1,6,2,-9,1960,2010,2
